,id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
271,272,2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,16,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
8436,8437,2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.2147651007,0.5,0,1,1,0,0,0.0268456376,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2032,2033,4,0,5,75,1,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,56,0,0,1,1,0.25,1.0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
9664,9665,3,1,2,41,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,14,0,0,0,0,0.1851851852,0.2105263158,0,0,0,0,0,0.0185185185,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3810,3811,3,1,12,111,1,1,0,0,0,0,0,0,0,10,1,0,0,0,1,0,29,75,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
4346,4347,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,24,0,0,0,0,0.5,0.0714285714,1,1,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
545,546,2,0,8,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,60,0,0,0,0,1.0,0.0454545455,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
3241,3242,2,1,0,24,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,16,1,0,0,0,0,0.9459459459,0.3125,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,1,-1,0,-1,1
8502,8503,3,1,2,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,7,0,0,0,0,0.1714285714,0.1,0,0,0,0,0,0.1142857143,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
9918,9919,3,1,1,46,2,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,20,19,0,0,0,0,0.2666666667,0.55,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7564,7565,1,0,5,83,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,62,0,0,0,0,0.46,1.0,1,1,1,1,1,0.0266666667,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0
920,921,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,20,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
9118,9119,3,1,2,42,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,30,5,0,0,0,0,0.16,0.1666666667,0,1,0,0,0,0.16,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
6640,6641,4,0,11,131,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,9,115,0,0,0,0,0.0657439446,0.7692307692,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
7694,7695,1,0,6,76,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,57,0,0,0,0,0.0277777778,0.3076923077,0,1,0,0,0,0.0555555556,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
8230,8231,1,0,4,60,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,8,45,0,0,0,0,0.0,0.5,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,1,1,1,0
7126,7127,1,0,2,65,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,50,0,0,0,0,0.2258064516,0.8,1,0,0,0,0,0.0322580645,0,0,0,0,1,0,0,0,1,0,-1,1,0,1,0
4278,4279,2,1,0,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2983,2984,3,1,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,5,0,0,0,0,0.6,0.0555555556,1,1,0,0,0,0.4,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
130,131,3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
7980,7981,2,0,2,62,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,42,0,0,0,0,0.1176470588,1.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1,0
2667,2668,3,1,3,47,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,25,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
7138,7139,1,0,2,70,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,55,0,0,0,0,0.1509433962,0.78125,0,0,0,0,0,0.0251572327,0,0,0,0,1,0,0,0,1,0,-1,1,0,1,0
3223,3224,2,1,5,93,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,29,57,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
7693,7694,2,1,3,96,7,0,0,0,2,0,0,0,0,17,1,1,0,0,0,0,26,63,0,0,0,0,0.8796296296,0.4285714286,0,0,0,0,0,0.0092592593,1,0,0,0,0,1,0,0,1,-1,1,1,0,-1,0
5392,5393,2,0,2,108,0,0,0,0,2,0,3,2,0,3,1,0,0,0,1,0,12,15,73,0,0,0,0.025,0.1428571429,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
614,615,2,1,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9902,9903,2,1,2,54,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,36,0,0,0,0,0.0394736842,0.0731707317,0,1,1,0,1,0.1447368421,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0
1466,1467,3,1,6,78,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,52,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
4497,4498,3,1,3,70,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,41,0,0,0,1,0.9090909091,0.8571428571,0,1,0,0,0,0.0909090909,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1
3042,3043,5,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,26,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2419,2420,2,0,7,85,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,27,51,0,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
5085,5086,2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.0699300699,0.0,0,0,1,0,1,0.1538461538,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,0
3294,3295,2,1,6,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,42,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
6737,6738,2,0,2,65,0,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,13,21,23,0,0,0,0.0606060606,0.1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1500,1501,3,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,21,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1521,1522,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9117,9118,1,0,3,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,26,9,0,0,0,0,0.3613445378,0.9658119658,1,1,1,0,0,0.0056022409,0,0,0,0,0,1,0,0,1,1,-1,1,-1,0,0
4232,4233,2,0,6,61,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,10,44,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
7686,7687,2,1,4,89,6,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,21,61,0,0,0,0,0.072519084,0.5892857143,0,1,0,0,0,0.1335877863,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
4430,4431,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,17,0,0,0,1,0.9828571429,1.0,1,1,1,1,0,0.0114285714,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
390,391,2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,1,0,0.75,0.2222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
9858,9859,2,1,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,10,0,0,0,0,0.1,0.34375,0,0,0,0,0,0.2166666667,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7124,7125,1,0,2,70,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,52,0,0,0,0,0.1375,0.6428571429,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0
5913,5914,1,0,3,81,8,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,11,63,0,0,0,0,0.1145833333,0.3684210526,0,1,0,0,0,0.0729166667,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
8592,8593,2,0,2,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,18,18,0,0,0,0.3157894737,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
4806,4807,3,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,25,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
8954,8955,2,0,2,50,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,13,21,8,0,0,0,0.0707070707,0.1960784314,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
8238,8239,3,1,0,170,2,0,0,0,4,1,7,6,0,2,1,0,0,0,0,0,20,1,141,0,0,0,0.0491803279,0.8421052632,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0
8044,8045,2,0,4,67,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,43,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
9782,9783,2,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0,0,0,0.3333333333,0.25,0,1,1,0,1,0.0185185185,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0
3993,3994,1,0,4,60,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,32,0,0,0,1,0.0,0.421875,0,1,1,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,-1,0,-1,1
9551,9552,3,1,1,45,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,19,12,6,0,0,0,0.0,0.2903225806,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,1,0,-1,0,1,0
6609,6610,2,1,5,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,38,0,0,0,0,0.0596330275,0.625,0,1,0,1,0,0.004587156,0,0,0,0,0,1,0,0,1,0,-1,0,0,1,0
5319,5320,2,1,5,93,1,0,0,0,2,0,3,2,0,15,1,1,0,0,0,0,17,24,44,0,0,0,0.2564102564,0.1111111111,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
7119,7120,1,0,2,75,0,0,0,0,1,0,3,2,0,5,1,0,0,0,1,0,17,23,27,0,0,0,0.0533333333,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
2421,2422,3,0,4,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,38,0,0,1,0,1.0,0.1694915254,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
5604,5605,2,1,2,77,4,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,27,43,0,0,0,0,0.0303030303,0.0666666667,0,0,0,0,0,0.1060606061,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1750,1751,1,0,5,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
9015,9016,2,0,2,55,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,19,20,8,0,0,0,0.1583333333,0.1304347826,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
9718,9719,2,1,2,55,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,17,31,0,0,0,0,0.2456140351,0.3111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
338,339,3,1,5,65,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8407,8408,1,0,3,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,29,0,0,0,0,0.0148720999,1.0,1,1,1,1,0,0.003271862,0,0,0,0,0,1,0,0,1,0,-1,0,-1,1,0
1341,1342,3,0,5,87,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,69,0,0,1,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
9544,9545,2,1,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,19,0,0,0,0,0.2074468085,0.4642857143,0,1,0,0,0,0.0212765957,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
7982,7983,1,0,5,69,1,1,0,0,1,0,2,1,0,20,1,1,0,0,0,0,18,17,26,0,0,0,0.276119403,0.7931034483,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3640,3641,3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
329,330,4,1,5,182,2,0,0,0,7,0,2,2,0,28,1,1,0,0,1,0,18,69,87,0,0,0,0.0,0.2,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
8828,8829,1,0,0,54,0,0,0,0,1,0,1,1,0,4,1,1,0,0,0,0,22,1,23,0,0,0,0.04,0.3703703704,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3004,3005,2,1,5,92,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,29,56,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
6960,6961,3,1,1,159,0,0,0,0,1,0,7,6,0,26,1,0,0,0,0,0,19,15,117,0,0,0,0.0384615385,0.137254902,0,1,0,0,0,0.0,0,1,0,0,1,1,0,0,1,-1,1,1,0,1,0
4090,4091,2,0,3,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,26,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2322,2323,3,1,3,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,32,0,0,0,0,0.0,0.0,0,1,0,1,0,0.8888888889,0,0,0,0,0,1,0,0,1,0,1,0,1,-1,1
6667,6668,1,0,0,63,0,0,0,0,0,0,3,2,0,4,1,1,0,0,0,0,21,1,33,0,0,0,0.152173913,0.2391304348,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
7009,7010,3,1,2,106,11,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,22,77,0,0,0,0,0.0967741935,0.2222222222,0,1,0,0,0,0.0838709677,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
4197,4198,2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,19,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3549,3550,2,1,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
8363,8364,2,1,3,50,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,22,0,0,0,0,0.07,0.5294117647,0,1,0,0,0,0.065,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
4203,4204,3,1,2,40,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,22,11,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
9310,9311,2,1,3,58,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19,25,6,0,0,0,0.0393700787,0.2903225806,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
8936,8937,1,0,2,50,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,18,8,16,0,0,0,0.0769230769,0.2894736842,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
6185,6186,3,1,5,90,0,0,0,0,3,0,0,0,0,12,1,1,0,0,1,0,23,60,0,0,0,0,0.1578947368,0.0357142857,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,1,-1,1,1,0
1639,1640,4,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,22,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
60,61,8,7,2,184,2,2,0,0,0,0,2,1,0,33,1,1,0,1,0,0,76,34,66,0,1,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,1,1
1240,1241,3,1,4,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,27,0,0,2,0,0.7857142857,0.0588235294,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
5760,5761,3,2,2,78,0,0,0,0,0,0,0,5,0,8,1,1,0,1,0,0,24,47,0,0,0,0,0.1739130435,0.9310344828,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,0
5136,5137,2,0,1,63,0,0,0,0,0,0,3,2,0,6,1,1,0,0,1,0,11,12,32,0,0,0,0.037037037,0.1568627451,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2343,2344,2,1,2,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,10,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2120,2121,2,0,4,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,35,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1524,1525,4,1,4,74,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,28,39,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
7617,7618,3,1,2,122,4,0,0,0,0,2,2,1,0,20,1,0,0,0,0,0,13,20,81,0,0,0,0.1454545455,0.3870967742,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
153,154,1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,11,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
481,482,3,1,5,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,52,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
6122,6123,3,1,1,79,0,0,0,0,0,2,3,0,0,6,1,1,0,0,0,0,21,10,40,0,0,0,0.0952380952,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
7674,7675,1,0,5,122,12,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,91,0,0,0,0,0.5816326531,0.8048780488,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0
7101,7102,1,0,2,73,4,2,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,37,0,0,0,0,0.2777777778,0.1538461538,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,-1,1,1,0
1762,1763,2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
7715,7716,1,0,4,89,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,60,0,0,0,0,0.1287128713,0.2592592593,0,1,0,0,0,0.0198019802,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
9081,9082,1,0,1,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,9,0,0,0,0,0.1379310345,0.2,0,0,0,0,0,0.1379310345,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
7479,7480,1,0,4,105,2,0,0,0,0,0,3,2,0,1,1,0,0,0,1,0,21,27,49,0,0,0,0.0454545455,0.0,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,0
6212,6213,1,0,5,147,11,0,0,0,2,0,3,2,0,15,1,1,0,0,1,0,12,83,44,0,0,0,0.265060241,0.8936170213,1,1,0,1,0,0.0,0,0,0,0,1,1,0,0,1,-1,-1,0,-1,1,0
4853,4854,2,0,6,130,0,0,0,0,0,0,0,3,0,25,1,1,0,0,0,0,16,107,0,0,0,0,0.0,0.1153846154,0,1,1,0,1,0.9589041096,0,0,0,0,0,1,0,0,1,-1,1,-1,1,-1,1
2711,2712,4,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6766,6767,2,1,4,85,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,63,0,0,0,0,0.1395348837,0.8965517241,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
4150,4151,2,1,3,59,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,42,10,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1333,1334,2,0,4,160,4,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,139,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
8378,8379,2,1,3,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,1,0.7213622291,0.7125,0,1,0,0,0,0.0185758514,1,0,0,0,1,1,0,0,1,1,-1,1,0,-1,0
9389,9390,3,1,1,49,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,21,9,11,0,0,0,0.0,0.0333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
9707,9708,3,1,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,11,0,0,0,0,0.4657534247,0.1971830986,0,0,0,0,0,0.0684931507,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
9121,9122,1,0,3,37,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,22,0,0,0,0,0.1479289941,0.9864864865,1,1,1,0,0,0.0591715976,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1,0
3850,3851,3,0,7,110,0,0,0,0,2,0,3,2,0,0,1,0,0,0,1,0,18,33,51,0,0,0,0.6721311475,0.9574468085,0,1,1,0,1,0.0,1,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,1
8340,8341,1,0,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,0,0,0,0,0.1145833333,0.1530612245,0,1,1,0,0,0.0104166667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4124,4125,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
8963,8964,2,0,3,56,0,0,0,0,1,0,0,0,0,14,1,1,0,0,0,0,15,34,0,0,0,0,0.0606060606,0.9285714286,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
4788,4789,2,0,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,31,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2866,2867,3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,19,0,0,0,0,0.375,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
1386,1387,3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,41,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
